URL,Body Class
https://www.madewithnestle.ca/coffee-mate/coffee-mate-original-powder-1.4-kg,coffee-mate path-node page-node-type-dsu-product
https://www.madewithnestle.ca/coffee-mate/coffee-mate-50-less-fat,coffee-mate path-node page-node-type-dsu-product
https://www.madewithnestle.ca/coffee-mate/coffee-mate-50-less-fat-0,coffee-mate path-node page-node-type-dsu-product
https://www.madewithnestle.ca/stouffers-bistro/stouffers-bistro-crustini-barbecue-chicken,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/stouffers-bistro/stouffers-bistro-crustini-chicken-alfredo,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/stouffers-bistro/stouffers-bistro-crustini-italian-five-cheese,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/stouffers-bistro/stouffers-bistro-crustini-italian-five-cheese-0,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/stouffers-bistro/stouffers-bistro-crustini-chicken-parmesan,stouffer's-bistro path-node page-node-type-dsu-product
https://www.madewithnestle.ca/stouffers-bistro/stouffers-bistro-crustini-meatballs-mozzarella,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/stouffers-bistro/stouffers-bistro-crustini-pepperoni,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/stouffers-bistro/stouffers-bistro-crustini-philly-style-steak-and-cheese,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/stouffers-bistro/stouffers-bistro-crustini-turkey-bacon-club,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/stouffers-bistro/stouffers-bistro-melts-baja-grilled-chicken,stouffer's-bistro path-node page-node-type-dsu-product
https://www.madewithnestle.ca/stouffers-bistro/stouffers-bistro-melts-cheddar-steak-mushroom,stouffer's-bistro path-node page-node-type-dsu-product
https://www.madewithnestle.ca/stouffers-bistro/stouffers-bistro-melts-chicken-bacon-ranch,stouffer's-bistro path-node page-node-type-dsu-product
https://www.madewithnestle.ca/stouffers-bistro/stouffers-bistro-melts-grilled-chicken-parmesan,stouffer's-bistro path-node page-node-type-dsu-product
https://www.madewithnestle.ca/maggi/maggi-liquid-seasoning,maggi path-node page-node-type-dsu-product
https://www.madewithnestle.ca/maggi/maggi-hot-and-sweet-sauce,maggi path-node page-node-type-dsu-product
https://www.madewithnestle.ca/maggi/maggi-chilli-masala-sauce,maggi path-node page-node-type-dsu-product
https://www.madewithnestle.ca/maggi/maggi-tamarina-sauce,maggi path-node page-node-type-dsu-product
https://www.madewithnestle.ca/ice-cream-frozen-desserts/rolo-1.5-l,confectionery-frozen-desserts path-node page-node-type-dsu-product
https://www.madewithnestle.ca/ice-cream-frozen-desserts/lifesavers-ice-pops,confectionery-frozen-desserts path-node page-node-type-dsu-product
https://www.madewithnestle.ca/stouffers-bistro/stouffers-bistro-crustini-chicken-broccoli-and-cheddar,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/parlour/french-vanilla-frozen-dessert,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/coffee-mate/coffee-mate-hazelnut-473-ml,path-node page-node-type-dsu-product
https://www.madewithnestle.ca/coffee-mate/coffee-mate-double-double-mate-473-ml,path-node page-node-type-dsu-product
https://www.madewithnestle.ca/coffee-mate/coffee-mate-caramel-vanilla-473-ml,coffee-mate path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-minis-dipped-bars,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/ice-cream-frozen-desserts/kit-kat-1.5-l,confectionery-frozen-desserts path-node page-node-type-dsu-product
https://www.madewithnestle.ca/smarties/smarties-0,smarties path-node page-node-type-dsu-product
https://www.madewithnestle.ca/nesquik/nesquik-chocolate-syrup-700-ml,nesquik path-node page-node-type-dsu-product
https://www.madewithnestle.ca/nesquik/nesquik-chocolate-syrup-14-l,nesquik path-node page-node-type-dsu-product
https://www.madewithnestle.ca/nesquik/nesquik-less-sugar-chocolate-syrup,nesquik path-node page-node-type-dsu-product
https://www.madewithnestle.ca/nesquik/nesquik-chocolate-powder-540-g,nesquik path-node page-node-type-dsu-product
https://www.madewithnestle.ca/crustini-philly-steak,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/goodhost/good-host-original-0,goodhost path-node page-node-type-dsu-product
https://www.madewithnestle.ca/rolo/rolo-0,rolo path-node page-node-type-dsu-product
https://www.madewithnestle.ca/rolo/rolo-mini-0,rolo path-node page-node-type-dsu-product
https://www.madewithnestle.ca/kit-kat/kit-kat-chunky-milk-chocolate-wafer-bar,kit-kat path-node page-node-type-dsu-product
https://www.madewithnestle.ca/kit-kat/kitkat-mega,kit-kat path-node page-node-type-dsu-product
https://www.madewithnestle.ca/kit-kat/kit-kat-milk-chocolate-2finger,kit-kat path-node page-node-type-dsu-product
https://www.madewithnestle.ca/kit-kat/kit-kat-bites,kit-kat path-node page-node-type-dsu-product
https://www.madewithnestle.ca/kit-kat/kit-kat-4-x-45-g,kit-kat path-node page-node-type-dsu-product
https://www.madewithnestle.ca/kitkat/kit-kat-chunky,kit-kat path-node page-node-type-dsu-product
https://www.madewithnestle.ca/kit-kat/kit-kat-chunky-peanut-butter,kit-kat path-node page-node-type-dsu-product
https://www.madewithnestle.ca/kit-kat/kit-kat-70-cocoa,kit-kat path-node page-node-type-dsu-product
https://www.madewithnestle.ca/turtles/turtles-classic-recipe-holiday-gift-chocolates,turtles path-node page-node-type-dsu-product
https://www.madewithnestle.ca/turtles/turtles-salted-caramel-bites,turtles path-node page-node-type-dsu-product
https://www.madewithnestle.ca/turtles/turtles-classic-recipe-0,turtles path-node page-node-type-dsu-product
https://www.madewithnestle.ca/delissio/delissio-rising-crust-3-meat,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/delissio/delissio-rising-crust-4-cheese,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/delissio/delissio-rising-crust-canadian,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/quality-street/quality-street-tin,path-node page-node-type-brand
https://www.madewithnestle.ca/quality-street/quality-street-small-tin,path-node page-node-type-brand
https://www.madewithnestle.ca/delissio/delissio-rising-crust-deluxe,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/delissio/delissio-rising-crust-hawaiian,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/delissio/delissio-rising-crust-pepperoni,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/delissio/delissio-rising-crust-spicy-chicken-deluxe,delissio path-node page-node-type-dsu-product
https://www.madewithnestle.ca/delissio/delissio-rising-crust-bacon-cheeseburger,delissio path-node page-node-type-dsu-product
https://www.madewithnestle.ca/delissio/delissio-pizzeria-vintage-3-meat,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/sundae/sundae-swirlz-chillin-chocolate-brownie,sundae path-node page-node-type-dsu-product
https://www.madewithnestle.ca/sundae/sundae-shocking-strawberry-shortcake,sundae path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-assorted-cream-pops,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-butterscotch-sundae,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-chocolate,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-chocolate-banana,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-chocolate-twin-pops,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-cookies-cream,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-dipped-bars,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-fudge-bar,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-heavenly-hash,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-maple-walnut,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-minis-fudge-bars,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-minis-vanilla-sandwiches,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-mint-chocolate-swirl,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-neapolitan,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-super-sandwich,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-vanilla,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/parlour/parlour-vanilla-ice-cream-sandwich,parlour path-node page-node-type-dsu-product
https://www.madewithnestle.ca/drumstick/drumstick-chocolate-sundae-cones-4-pack,drumstick path-node page-node-type-dsu-product
https://www.madewithnestle.ca/drumstick/drumstick-chocolate-fudge-brownie-sundae-cones-4-pack,drumstick path-node page-node-type-dsu-product
https://www.madewithnestle.ca/drumstick/drumstick-king-chocolate-fudge-brownie-180-ml,drumstick path-node page-node-type-dsu-product
https://www.madewithnestle.ca/drumstick/drumstick-king-sweet-n-salty-caramel-180-ml,drumstick path-node page-node-type-dsu-product
https://www.madewithnestle.ca/sweet-n-salty-caramel-cones,drumstick path-node page-node-type-dsu-product
https://www.madewithnestle.ca/drumstick/drumstick-vanilla,drumstick path-node page-node-type-dsu-product
https://www.madewithnestle.ca/vanilla-caramel-4pack,drumstick path-node page-node-type-dsu-product
https://www.madewithnestle.ca/drumstick/drumstick-simply-dipped-vanilla,drumstick path-node page-node-type-dsu-product
https://www.madewithnestle.ca/drumstick/drumstick-vanilla-fudge-140-ml,drumstick path-node page-node-type-dsu-product
https://www.madewithnestle.ca/drumstick/drumstick-strawberry-cheesecake-sundae-cones-4-pack,drumstick path-node page-node-type-dsu-product
https://www.madewithnestle.ca/drumstick/drumstick-vanilla-caramel-140-ml,drumstick path-node page-node-type-dsu-product
https://www.madewithnestle.ca/drumstick/drumstick-king-strawberry-cheesecake-180-ml,drumstick path-node page-node-type-dsu-product
https://www.madewithnestle.ca/real-dairy/real-dairy-natural-vanilla,real-dairy path-node page-node-type-dsu-product
https://www.madewithnestle.ca/real-dairy/french-vanilla-premium-ice-cream,real-dairy path-node page-node-type-dsu-product
https://www.madewithnestle.ca/real-dairy/real-dairy-maple-walnut,real-dairy path-node page-node-type-dsu-product
https://www.madewithnestle.ca/real-dairy/real-dairy-creme-brulee,real-dairy path-node page-node-type-dsu-product
https://www.madewithnestle.ca/real-dairy/real-dairy-cherry,real-dairy path-node page-node-type-dsu-product
https://www.madewithnestle.ca/real-dairy/real-dairy-chocolate,real-dairy path-node page-node-type-dsu-product
https://www.madewithnestle.ca/real-dairy/real-dairy-50-less-fat-natural-vanilla,real-dairy path-node page-node-type-dsu-product
https://www.madewithnestle.ca/aero/aero-milk-chocolate-minis,aero path-node page-node-type-dsu-product
https://www.madewithnestle.ca/aero/aero-peppermint-milk-chocolate-minis,aero path-node page-node-type-dsu-product
https://www.madewithnestle.ca/aero/aero-peppermint-milk-chocolate-bubble-bar,aero path-node page-node-type-dsu-product
https://www.madewithnestle.ca/aero/aero-peppermint-multipack,aero path-node page-node-type-dsu-product
https://www.madewithnestle.ca/aero/aero-milk-chocolate-4-pack,aero path-node page-node-type-dsu-product
https://www.madewithnestle.ca/aero/aero-milk-chocolate-big-bubble-bar-97g,aero path-node page-node-type-dsu-product
https://www.madewithnestle.ca/aero/aero-milk-chocolate-3-piece-share-pack,aero path-node page-node-type-dsu-product
https://www.madewithnestle.ca/aero/aero-milk-chocolate-bubble-bar,aero path-node page-node-type-dsu-product
https://www.madewithnestle.ca/nesfruta/nesfruta-raspberry,nesfruta path-node page-node-type-dsu-product
https://www.madewithnestle.ca/nesfruta/nesfruta-orange-peach-mango,nesfruta path-node page-node-type-dsu-product
https://www.madewithnestle.ca/lean-cuisine/lean-cuisine-cheese-cannelloni,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/lean-cuisine/lean-cuisine-cheese-ravioli,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/lean-cuisine/lean-cuisine-chicken-lorange,lean-cuisine path-node page-node-type-dsu-product
https://www.madewithnestle.ca/lean-cuisine/lean-cuisine-grilled-chicken-fettuccine,quality-street path-frontpage page-node-type-landing-page
https://www.madewithnestle.ca/lean-cuisine/lean-cuisine-chicken-wine-sauce,quality-street path-frontpage page-node-type-landing-page
